Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
29.02760241045818,42.141414958300345,10.507395652608016,18.064046919381457,4.627329441827207,9.91525649820623,2.6162202662776957,1.798953745983971,144.51963501463626,Moderate
21.600592712109975,73.25118261135886,7.740389366932608,2.9057403770020107,13.708757229289459,2.9734682678117172,0.9579729430767498,27.952931592424036,500.8238508492344,Good
20.521101091637917,48.348732695905184,8.384618863539613,14.941212555758788,27.922510856910993,10.069299571005157,0.6331531715425845,6.689307501740487,510.2905338026755,Good
16.55256364476847,76.403018823244,46.35930998425072,71.38260982889028,0.7922948367649942,1.325669007172989,0.3612005842219664,24.910876898597625,728.9496948200472,Poor
31.780330709392242,53.99056620344983,28.87417718835769,46.53609596160736,16.437692190061508,5.304473156374529,1.407356458505122,1.981626313040279,473.69656892485665,Poor
20.76376414344958,44.34974724574028,14.971517925677045,21.28369838506944,5.256565614538599,11.63131611445932,1.1068297735819987,20.276687542694827,378.25945239259704,Good
18.573377422695142,53.60547617979298,41.15466032068436,70.6980173454706,29.818505954032098,0.7242000255625537,0.1709403940514919,18.09484458122594,670.930429617549,Poor
19.182931596094164,20.637498337478746,10.435498923661843,14.982493715515284,19.863589305785528,2.2132592404895304,0.8669008693234864,13.879280932474082,757.5131668364891,Good
26.25847348442679,58.188471349889895,18.45547134967108,29.07086629299473,5.154683204968926,3.527592560561428,1.1287401707280313,11.212593276313976,132.82630429381157,Good
24.923552514912625,57.44821213304762,6.717564279880662,7.242481928324315,30.250180370058274,20.672273257348813,1.4998870615826403,25.93144403746153,347.7109141732751,Good
25.301860892767905,72.37114119821952,39.92608764065901,62.50119160804344,19.764133936057263,6.9905467899391525,0.4268002282972022,21.09292396294586,10.0,Moderate
25.446568024063062,31.705426080249307,9.698288909553657,23.01754256372392,12.848616836261282,1.0426946294637787,1.1539079596770219,19.404255230990866,237.87844936942162,Good
39.13318080696369,77.42799541295321,9.896906152320643,12.675001585437684,57.78150509892362,23.278632757702656,0.35061836171789235,27.826924257404027,849.2261593814607,Good
18.748679868923077,72.30898942496484,25.80927906806171,32.27658129094851,13.952403968649916,19.246981405732964,1.3353664707213833,2.0149679475500104,209.3218170760013,Moderate
17.9020581674277,78.78065345547994,1.581108572735711,-0.43188878102670714,9.954611559477053,6.510768754398662,0.844672531289347,22.47280804966747,593.9517209838287,Good
15.489818174016978,59.20917935993794,5.324611087871138,14.008488039654308,24.10386764631514,28.446660923273477,3.7744705818118263,29.037262331308042,579.9320066553124,Moderate
26.927835380603966,75.20845251154134,32.68677226885016,46.64633861159435,45.75582047081693,2.747974341767492,0.5023875682740016,29.139083521989683,331.3664408191298,Moderate
31.031778341767133,37.931339476396424,8.267381787293466,6.235440065768215,0.9036484352181591,4.049952316511857,0.6860676381397331,5.204092555243633,363.69766075433023,Good
21.088420338761,70.695713478068,83.27219006655673,115.11329069912985,34.52549739772606,1.7636983526569252,0.18309954818641463,24.295188647082913,825.3365411883678,Hazardous
15.278748184299776,48.43255856850082,22.18539327879907,34.497571406159224,24.886133231878922,9.974692350833408,0.9915362541992329,1.7659088590086547,713.0936679027875,Moderate
15.404150274470084,35.22897251365596,3.28887888329081,11.079289969509045,40.929990998990824,25.105311770741338,0.7617146158108642,20.761895448599926,1036.5381417516382,Good
27.20474230259761,43.13789222753459,54.22049828722523,77.07215997149552,36.0858135719436,12.977622214587639,1.0697892656927113,19.23859715509417,10.0,Poor
27.94603336962754,60.08296707943906,22.167067730447013,21.45740897651698,21.503718259263387,1.9620984898424494,0.9501108344941744,13.671713702351823,610.7191011245004,Moderate
26.34523414644156,47.63551187673595,16.791358660930882,27.437689183814776,24.44543318370505,2.9603667435596837,3.821074690582954,10.334891543312423,10.0,Moderate
16.675922341690445,65.641102975437,22.105749884052145,37.334294140288605,17.140662689501763,11.706313925033236,1.4281840052074128,7.174036256013924,466.76287889816115,Moderate
23.857290584533757,32.87643667493974,3.256645107917322,10.105685415980528,42.121655542527876,1.87973687050973,1.78080594649544,10.482209593480043,420.7999932605201,Good
22.933486473125825,28.093536845762074,18.933794872231296,25.133073065830338,8.590948338707568,5.235763003741366,1.0950807188325826,2.981733523238048,189.41486480841786,Moderate
23.749508773832105,80.58581151215364,8.826584461385131,10.0850292523192,16.97119456471539,0.6324178302100594,1.2281243492855283,9.068878314112933,324.59057284579615,Good
28.971430223585518,73.55700194102151,18.027676309546813,23.15416077193406,27.99817796255074,3.9896917288742095,1.063799780601345,15.232672269250912,400.8572198602895,Good
23.788764390197457,44.26054746129289,13.173235270573322,20.398374732329245,30.295521075229203,6.492202702951603,1.0788530238176504,15.441331118797448,584.9534647838099,Good
27.43130850457516,59.955005347941906,21.245806697045715,27.955488738578325,30.369298248000753,6.780291052300526,0.63324581844103,17.308069352522676,188.98692988541774,Good
22.54063255591113,75.29260590301986,14.961034191851361,16.528898300492216,22.99357260388448,9.001415986507968,1.7489036093687158,21.814405956778337,291.1673342753005,Good
24.312955189519872,66.28800912435908,12.467644386996248,13.610525303488718,30.51745789757532,18.216494029079424,3.982144718139774,3.498409316318094,605.4157235673897,Poor
27.050305806708323,62.223346442752174,7.941642576623136,16.028647474957797,24.37015056652614,13.652524826328724,1.0931539675047088,25.502448717394802,655.274860496094,Good
10.342753441154668,76.42731121968896,3.4379204558908727,-0.36891095425353715,48.51428515365864,12.744829004309192,0.4486679081664864,10.975804020181156,1132.9032921702537,Good
19.44263026914159,49.03931287198169,2.6227460452978475,0.700107259790121,8.323052023746456,11.237139665730512,2.039728349066676,5.737515633376651,517.3062328287193,Good
18.237018765657638,60.46767672996943,5.520643334647719,2.415782618059337,30.435372472533984,6.8563002140178675,2.927211921251744,5.381483217611372,633.5690441227798,Moderate
16.888977214053263,59.732270425614125,30.903438205249003,50.826498705778285,15.119911567952546,5.317892407022358,0.6650587242264085,24.177665198400977,419.1476552567811,Moderate
19.79886199018653,55.90856928493436,7.5167574695808135,13.698304346638587,18.084915410172446,14.256744756303231,0.36088982670794717,14.340133184475071,825.8349163376721,Good
33.95953048987516,54.152917328688716,10.752366085844962,20.437548561966867,50.973732621907395,11.576032684657072,1.6194321502328257,7.727482728197494,242.03571613035456,Moderate
15.073351074454054,61.09302356742736,10.842604497996183,14.166786870742254,50.496735885060204,2.5279816328681055,1.1202324160569455,27.942109109735565,458.4181979329823,Good
29.746226836731847,60.516112439782916,13.351842900094358,14.152459374925758,42.11304261855965,9.654130115338532,1.5149720310385912,17.584904469233468,537.9262170150789,Good
8.537041827073562,44.273585361982114,27.16125827662322,40.758415534921454,11.083519424984445,6.974279320733792,1.0305557703423924,19.02842232976976,597.2722071390708,Moderate
19.320919760113803,72.02693864850671,14.839942161579463,25.19841352763942,10.170845743444099,8.438759987484751,0.8675041534145381,7.43739733896631,709.1715764073708,Moderate
23.302024520840046,45.35422188350613,35.13135883060128,43.21794673795324,5.141557253164638,15.912904431036122,0.47703251003983205,11.993980992781879,424.25143484717074,Moderate
26.689778650874224,56.72649833179239,5.588569542613668,1.3153044195773766,44.58553730623055,2.734918289091273,1.3761704048876242,9.209739703342503,698.2795935034336,Good
27.68981263834284,55.57079290919923,32.55549289636687,51.18181119837255,6.918376428869943,2.4272702225777802,0.31019639983885855,7.378025230916164,121.46855024954749,Moderate
28.3467778815994,65.37155418988824,49.91667514332198,73.60141242532279,13.057178578959602,7.571863693022813,1.7438063338638552,26.9641684677437,538.089042968148,Poor
19.2101994220125,28.213440896740007,18.743167463930025,24.316029868310586,11.118296750391735,3.0524335443634536,1.6634677208580102,3.8563261773971202,10.0,Moderate
18.301185658683462,73.36364722394187,6.992890604111793,15.354761639622598,10.01115199472874,0.872720005402362,1.33766763520081,2.6795734230628376,418.5540680891128,Good
28.863807050057233,49.84514478581754,27.55562846038284,23.24209168913889,2.644214015875698,1.553873947797125,2.4036637526677844,11.405352567529958,1100.2034550848407,Moderate
20.46956540094708,78.29944942165582,19.005236444178614,35.19619641577006,12.107038318460837,28.566748880113174,0.8068227540408625,19.731706371423947,541.5903981622804,Moderate
11.794509413296625,52.82752613225769,24.09536361717113,39.52759391631739,19.223180464968067,6.431690611891716,0.7841830964572657,9.472083416311062,355.7864088424344,Moderate
12.933702287972155,59.26734621398984,35.85817639843339,57.728527463531464,5.907972564330084,9.88288138309263,0.7375416697745335,6.070173711981787,603.7146366481775,Poor
14.644381711987108,88.70679060102636,13.904108064754638,16.875965949357937,8.840533909123488,4.821857861334599,1.160459365164953,1.6356640871714334,463.18010431108075,Moderate
25.977285952430112,55.83992686809498,12.112454216013873,22.66052879653524,40.31866357219264,14.713240989968101,0.9260521974831432,24.980268721118776,193.80321226621982,Good
23.13940588856452,78.58274827010189,94.15847178030415,141.77495395296197,7.535986585354672,0.21248346237275062,0.7169581771222536,22.09154953290672,13.854791054531688,Hazardous
27.523882832542146,60.5856762834684,27.817470548409013,42.560733469960226,15.647210647036314,20.509303970821186,0.7671863297808986,19.343998923385914,471.8991604150631,Moderate
18.581978829307726,66.23128245440235,40.33052437758625,69.8760395891956,16.468431353874575,6.315234330203021,1.2941586690944369,21.993312357375864,426.36910731590797,Poor
23.268317528613714,61.049378841170615,34.39864726919823,57.14498274344008,8.993055978623246,3.023453643100069,2.2445303445717357,25.244863103230347,411.55070178684406,Moderate
27.004723151738695,72.71777439450186,40.680598311656375,62.29954982593957,32.83276912735986,18.245242664418207,0.620708276683826,7.977511935544474,685.9746322857252,Poor
19.525227682238093,49.71702580720423,24.71414061227929,36.73545053422231,39.23408139421623,9.347983582780108,0.09844731635860517,23.72287150530836,823.0283898086186,Moderate
25.65420190045929,45.23927215471222,37.306118158305324,56.598219226067314,4.549881781834368,5.461467584532052,1.593987186135652,3.0916922274139957,661.1906957932371,Poor
16.70459247146679,50.421357144344675,10.811867703047813,7.668583272501371,10.931440916087817,1.0345631150679495,0.4500555488078741,27.999171347537043,396.0998606438496,Good
19.095569227479427,61.495655644861365,3.334466075189061,0.594007428801202,8.413297233750926,5.657321514588852,2.24017766792467,16.94383558575887,513.5548981290792,Good
18.94609684801337,56.68771821674506,8.48404907875812,9.584536283086813,13.146233171910914,7.047187592207107,1.7893098605961908,22.90790015923723,758.2462215002109,Good
12.433282835287683,70.65412314706765,16.874499496905173,27.455006628082483,16.491176576896713,7.901609612652145,1.9004718598433583,14.61169306526231,702.8595586015113,Moderate
25.895779846284654,79.57097549732279,15.134564760552617,19.54253306238134,2.8423135967418514,2.592436729917224,1.0689816357393382,12.00918503641904,627.328291895042,Good
18.24478127837821,45.36242494147487,19.090401523922377,19.903733091578584,16.43057890633749,2.6873643177881226,2.1615610672888894,21.179808380827037,362.18803401023564,Good
22.0999529498215,48.990768125791014,10.25390899277484,19.194746827652885,50.76939711314381,1.4930549054270303,1.365493866593055,9.884637176945317,759.2530360732434,Moderate
25.84597327124727,38.45640872530719,1.9044321297478537,-2.586014684677143,36.75791268894258,2.9462142901413353,1.286474350210401,17.997492268106512,836.329234606755,Good
25.572249408239554,90.45559486138656,13.579815323904352,21.889864984296935,19.075069346593114,10.774498353926454,1.1316295077490086,0.040047963139379084,705.0004861942085,Moderate
27.323080871782288,64.5700424868274,4.871178343908467,0.5138016021662963,3.4555861823025023,24.124081677260723,1.47181664138775,25.14251721709718,1235.8053393922266,Good
21.212116123924613,67.19703480077366,18.455790664277725,27.31950834637958,29.719790608406363,4.684485059443206,0.26067871698648537,5.0072714003641705,687.2309673765291,Moderate
18.61361350364677,39.89687422453427,25.600194020756213,31.66300548700449,11.884903303932902,8.120567756434387,0.7098546940308428,18.40837491371243,786.8402056851066,Moderate
21.362254312748806,59.98245016489688,13.358697389297939,26.767624909395565,34.69932844351045,1.3846255431755652,0.7110633513319348,25.657264792517577,660.1746219708818,Good
8.501324528335761,67.63871976619627,6.569073494763636,8.886037884644072,31.02716760773713,1.4390726444290647,0.948049316725116,20.413333035954572,467.6014012485427,Good
10.423100220615302,56.20863464198362,19.85903902645916,30.964188529187943,13.031858245088033,14.019817033903157,0.4289187851620259,14.21172341032506,205.98409414695755,Good
11.418403101164781,76.13558437239593,97.57495453546954,136.17919114424612,15.47598436044365,0.13117836044195413,0.5954272283664652,15.134942548613603,307.68202544348446,Hazardous
14.022025379188147,94.67746688464244,27.808208757970757,37.04240398882977,8.623110820922744,9.43065304416551,0.3343127291455316,13.17584498133901,310.2715846291346,Moderate
25.198193813787494,45.79405759359072,29.340511113392438,36.1076815161062,3.6880303059132356,9.785853569822041,0.5894714375436694,1.0379755073254304,197.7744031293244,Moderate
14.756167557119515,44.668691310349544,12.204131743078989,15.603206451774703,16.203138729938527,14.36251074464504,0.49477203465832065,23.222517860540027,428.33826610644815,Good
18.974699567684883,46.83365901707135,9.089447691274046,9.607321166378103,26.67802506816291,8.536468558989176,0.577724374175514,28.689108838621447,500.80830268321955,Good
32.39382638228852,84.09298740024735,40.745427651318685,72.99474160158583,17.690728292897525,0.9467587184052196,1.815722160758356,21.615270775802134,797.8417481912848,Poor
19.14988823150859,75.63532975544527,1.0700159674371252,3.221855352536574,14.863494081412723,17.026060512203102,0.9694654243666002,26.961621181337904,198.69724475176992,Good
27.90012454773669,57.967082733095275,9.969767924061285,5.583783571954301,24.320404720449247,3.517453171449758,0.8477082572307654,26.144369607783393,722.9786757264862,Good
14.531058559920984,60.54839496601311,57.71216486037194,89.68229886956372,14.502915102830476,16.022372961373385,2.391102372804256,10.659178020507907,567.0377112511998,Hazardous
20.35649953705896,47.75184560704918,17.574815440869322,19.181440139901923,19.098039331764248,13.322158909978196,1.3070973022984336,10.889187946376325,594.1304216207337,Moderate
14.399823560715351,73.35040736614776,3.859761498043122,1.015258389550465,12.65365699262711,8.259056230745223,1.3837715341086236,13.784366003028566,475.95164013403445,Good
19.2877353927955,54.30147263837169,26.16358964862441,43.51775367353237,15.918276120512239,13.432870604893523,1.1346988943401917,2.746344285841423,1022.975679078279,Poor
28.722465099659164,56.09885190817501,13.432410464603997,21.29746425407596,5.561787366336002,18.869949690927264,1.8459268133177473,1.3407885275551934,303.4396766057406,Moderate
8.18143661446121,69.13184657293885,2.904566887242497,2.9140037501805116,9.575633694924381,9.398201949670597,2.0464317885110583,0.07285773532060502,360.41264619429955,Good
25.475389148366858,57.180075928751684,22.606143589683864,32.620780299626084,49.78045324520082,12.192847337462613,1.2692101205876625,15.863029826436662,529.4327260546148,Moderate
23.901884818658225,56.47551009753231,20.11609810872135,25.67706129561454,4.96750400871984,2.230972302680027,1.8305257568526145,16.159394141295362,598.8976471223741,Moderate
17.246800354425645,60.158628082936126,19.224447003547112,33.69649818251283,52.085342971495834,11.433811007723179,1.4698303395304224,2.33227391306054,556.2283558773364,Poor
10.431537164892363,71.93033120689614,27.51862947369489,38.54798986984576,18.546729210193938,2.173109288914839,1.3046100660805497,5.322366815031306,487.51534041206935,Moderate
22.577036061710956,84.6973961322575,6.142279969248479,10.673713484052683,3.6155003978028217,7.516181631036217,0.7916638963454466,22.245294965476322,631.6051498715417,Good
17.76405832748958,68.78229348369123,24.35569537997406,36.743954299961615,30.296914954753372,3.0602780157519867,0.5653089899464551,15.95551968049647,650.404109462618,Moderate
23.861409690837633,72.049713354364,21.254608469170716,29.459702495390943,4.714205533093038,3.905837554677835,0.2669345104613992,23.360441091392243,490.3478969857132,Good
22.174817164187544,57.00218906848313,40.15116608259838,55.202581307505675,28.314802527144508,20.801770669277783,2.840011014741878,6.016216060367111,959.1852995086902,Hazardous
34.81423113056732,49.38303205246925,9.84952061097528,12.188929768713283,22.403576921240948,6.162791365212329,1.8433974380586153,17.153241716645724,610.4079881339177,Good
20.085154980215805,69.80979348352673,45.13346393222248,73.89960206237691,17.602478202042093,7.45370234879697,0.7290161782824953,7.1881781689799045,431.11380658891574,Poor
13.81202005902508,62.56861236900857,33.97547127363728,49.06824241628418,20.435499162510546,11.861122398196592,0.22034904326347843,28.807684487589444,810.863120189444,Moderate
23.43420507965053,38.66057026875376,17.026084701725587,20.151514679788228,21.25590086449656,6.984351488086713,1.4766163902230403,27.72882427141247,10.0,Good
23.75997347177412,55.07895564861603,19.21517086547884,32.11888690224933,14.103767589497842,11.262965402042404,0.8132535475654822,9.779025895211484,218.6962071400646,Moderate
32.873500601923496,58.75654464777669,1.2229090288607292,4.260874204904262,54.637584739638555,12.172642976784678,1.9105442496534082,4.648211151928477,449.01557527017206,Moderate
28.680889967316627,52.34313199457282,18.793553182608576,29.32260517558798,41.276259725432,3.601245798319887,0.4646557288079209,4.425249733637892,205.51799782749418,Moderate
24.854968473196074,82.22603391813192,32.316421456176336,49.48885239664497,29.46647959136817,1.7422323822603953,0.7069410074932952,5.291426469187605,700.8278724552957,Poor
33.706423129756494,67.19758555353326,14.96309511025868,23.612805281249667,12.678149191384897,6.894310752083147,0.8791027889332711,18.94678843922764,692.3148002909827,Good
12.489895565417193,80.59762376832973,40.081300594956836,63.935543112715315,11.716775781483587,3.9315172308077377,1.6225043024292878,5.37780310059069,907.7764471090848,Poor
16.881987738002017,63.9513789247824,26.497941826861773,37.83701441937367,21.176911598431726,13.033516230750577,0.6048513765237139,5.518641408675331,355.5952508369262,Moderate
14.587392468755802,61.22081754637617,69.71580686471725,105.49698412133695,11.811393495829437,4.0597435267130635,1.489957546155018,12.081465353047278,641.8745582267917,Hazardous
18.881521574753855,45.95103273584626,10.490347402337113,24.09112850925758,14.210621391146729,18.758192158238213,0.282789105428378,23.814072045886494,819.9344540882689,Good
10.98651081954953,60.1789429979485,30.12933820134747,30.994954687514976,29.85202429635843,19.325037824881225,0.9764646505505907,4.006576971883343,540.6346019786652,Moderate
27.081207574515233,60.195808885131605,5.025980466755678,12.96235753646188,42.36072346882835,17.496656389534913,2.5923082798312795,4.7063402764983895,746.4710739186578,Moderate
20.222218423209814,39.4932917394865,16.115048416301427,19.865404564424075,21.548611699871337,10.463399665666381,3.334022020215076,2.2638002665323818,474.98648184576837,Poor
10.233549643978737,51.907087953444076,27.653622864566522,30.023152505342246,19.506783539889543,3.175429180279961,2.1285173229005805,1.9115709782172363,828.6784679673515,Poor
13.875367350339667,55.150761022254564,31.493212783441443,48.765582327833684,3.4355882076820334,4.607023152126147,0.2140785905972317,4.925248982998309,309.744439903574,Moderate
24.508110779601562,66.20219316083582,14.015444199193215,22.287417664491606,28.840221202954623,10.304249700623615,0.9061634629525501,23.872502133826814,112.11854213627021,Good
28.70501254315505,66.9202516797856,43.135418486576306,74.48764551926547,31.131814453132005,5.561702961892822,0.9996645354891279,29.556804942793562,405.27913875790483,Poor
37.97384713353429,51.28022277052193,49.68617122696155,73.06528932698872,36.34111048239915,5.242163499903846,1.948773812537126,6.148615224598622,478.0345053616501,Hazardous
45.0,67.03304403812827,10.599854828848148,17.4454065110718,78.31510970608191,18.17847779947587,1.1153574043091548,5.46132473388055,609.3889924088761,Moderate
25.31527546620797,57.26881605977225,16.52900753202185,25.15977387638748,11.407003010132721,1.314008317608653,0.438027190220411,4.961158617627755,612.7554937902147,Moderate
14.083695039745088,20.0,15.156205466893578,17.775979645693624,46.3448726090722,10.846576485124706,2.1513812126632734,1.313810156789087,322.64643004601857,Moderate
4.943629754149526,52.729469520726866,12.1957293723122,15.646758653876486,43.21202058299431,9.756380816430386,3.0630426500525156,25.22311714787164,250.36703520161072,Moderate
24.141691698750687,76.18482960213568,47.57833054322393,87.0084015071891,19.77416542233582,7.328241436703953,1.7499214234572298,15.3022182625845,906.6087965773593,Hazardous
15.496471237517392,34.772913650584805,47.204009161283004,57.74956719147064,4.752841232439117,2.0730141053563487,0.5828297785882084,9.905886118714747,465.5711895075788,Poor
18.67714191856252,61.6903680062331,15.581732944996675,26.362871957763545,39.782623131278456,4.690469471193212,3.5425349113718965,6.281356881334346,381.068626718524,Poor
17.103225607521537,83.7789182127793,30.023003933609264,57.57277466971959,47.354536429662446,7.208621126393306,1.859368818239946,5.237901678747456,579.7284870777659,Poor
20.87367290866892,48.59080570484279,39.757591817665535,53.18341349532804,6.329905208942627,1.7884801725945207,1.6547164341807536,3.3012976820943907,257.5513819696255,Poor
30.52784184630115,60.03223620641529,22.838917389526113,29.51108960647441,27.0604153888465,15.48003263037727,2.9762391444749015,19.986316151620727,321.2790253365988,Moderate
23.256388539562757,40.439756141581185,14.621867922984908,16.3481616193634,18.692409875264538,6.509261549180505,1.8945139605552779,19.785599724782095,697.9690037761437,Good
20.730921303690494,84.40846712495357,9.929153016334931,24.753248720455304,17.922282750734237,6.064948996469949,0.9335307212534323,3.8238510660575367,246.37712288231916,Good
13.714769977393507,58.75001059505079,32.11291321749005,42.43043040534447,3.597925881582626,11.381148313145603,2.7320866088552918,6.342260357590971,167.69440027356057,Poor
8.602536442365144,60.699402641910275,5.489208105068427,-1.096013779381761,39.10910946744449,21.20574028539953,0.4799129120050966,24.548694513762044,411.093449691842,Good
18.109536727413353,80.31450698258433,14.952502675278993,29.84962522917054,12.779580769390492,4.569002134797863,0.560643107340165,16.03562114391848,564.7598935974352,Good
21.569739593453438,69.92217591968222,12.883442753142933,11.675664373932413,59.73728357009782,1.56159676584376,0.676137981035121,5.332852078355562,843.6757085938902,Moderate
36.14343930863906,46.8655690125489,5.131248661845394,3.6987899594641016,14.959850661076876,23.188706964040108,1.1420037885377337,19.549595270916846,585.1275372271514,Good
23.042196171783086,50.290831138690265,17.602367507571298,25.70002196918098,11.450289993480675,7.915587040267974,1.2689017482848979,25.259758547054552,629.028817067533,Good
29.86191608818446,67.42396956784948,16.24300998525913,36.10230779320858,12.538993863868573,30.180269364666316,0.8859512229898413,9.86145747133975,244.332771882469,Moderate
18.005635211686783,50.6381841740559,8.122212682261559,18.38284513301184,15.554106077411651,19.03006283403975,0.9214167575476351,22.850833721696382,546.7064668819835,Good
12.520449868663803,28.241350318192097,46.348390633199315,71.868084644762,15.210151893164097,2.798785780519763,1.3148523279652105,25.218648214127903,220.1824560002438,Poor
14.279065902141024,59.20138802041383,32.27349631664468,56.86091907108642,39.20583263203532,5.388555149081938,0.48080335606041236,10.428180901931066,728.8540927293584,Poor
16.198191483713973,37.79681008312786,19.457578404326966,39.29747262940767,15.087112872710948,0.1319377334856939,1.556798255116771,27.72639603790965,528.3908196529559,Good
39.02775785948131,84.24422630345589,35.84635343108629,61.889885961313894,43.67632128220421,3.160424600554129,0.08685783569095888,12.083154478184502,487.04981298535654,Poor
15.428906566204912,62.65181456644729,41.93677121817208,64.43199187680649,38.56110354381467,1.2607208492688626,1.0317922252300586,3.2023211560629106,626.4150364456638,Poor
28.70791362989076,46.422374148846366,47.7917204673039,75.07826542128785,35.05773217333463,3.4645028949602388,0.6719802251490754,22.718084536427156,377.3409108002874,Poor
14.776582575303788,49.5205137800632,10.435232700092328,13.626191004018263,30.854363071436097,0.7045760315718831,3.447629142205231,5.215938054614654,378.74606011441114,Moderate
29.452584102993953,31.659036181891192,35.83653458039599,60.5009426313992,7.226383901639689,2.5174550119702177,0.8334755394756974,6.186558787166582,262.26911327069473,Poor
25.079607728846906,43.50807169829244,16.298725217638403,25.809494323612903,32.32973593525215,3.3454829985019185,1.1460301172134526,19.666013080236205,945.2724683954532,Moderate
20.746896818735276,75.24484803811049,22.245896572736278,29.58077294813947,38.65038826195961,6.058332210751479,0.8663450509844274,15.205764817240803,443.0359718237163,Moderate
21.67389979091653,93.47679218238588,10.914224179935385,15.441190400420197,45.50638832828796,0.9846815324439047,0.4063048316729106,2.3825696206485567,420.9989439333459,Good
16.761698436564878,70.89594769798438,18.7486840055929,26.217073121729918,3.858930378263923,16.02480974568556,0.39147941150428955,24.011390398384247,673.4351475904634,Good
25.568577611856643,58.61936192068456,36.20421064193449,53.42596444447396,37.362326886887956,3.192474574226331,0.3295305676965511,0.6096946314785134,502.91762829346965,Poor
18.36013215727376,53.52060936519125,56.19376876562748,77.24845214323004,3.981448717205601,8.3190105968038,1.0202195400326215,5.730101875174638,10.0,Poor
12.195153889862015,45.652562796354566,17.329065290403435,21.3565151229431,28.087399251370915,3.0547684175212724,0.8075680456314717,18.777821722396155,1005.6902573679354,Moderate
11.776499405443046,90.8964884900961,8.375115239011746,19.56921840490424,24.8068776170319,6.40431387011552,0.2104358967866742,23.082221893031353,380.08461934129144,Good
23.380703341776957,57.16876947203438,61.880021927690905,76.3410716529277,8.566412931348818,5.8236909509763946,3.150395260589311,13.669010311461188,290.07176595441604,Hazardous
34.63273005128348,91.73444745093757,10.071278785601697,14.247481674876308,19.474241561047755,16.606162922640088,1.6552386102203376,13.565819200205652,459.3322209476361,Good
23.279932908587504,80.9027926441509,3.4291802124293773,7.857427649269948,16.602550363746023,4.957569559828713,1.1631494618751546,28.195751284198487,370.9691989710603,Good
21.05089339112094,33.888053529805894,11.701586698056445,25.86243970453277,25.893242519965515,5.2430897792975575,0.1318483094856067,9.07884283939021,375.7642307165015,Good
